vesselID,species,datasource,quart,cf,month,year,tarcatch4,set_date,hooks1000,set_id,catch_cnt,company
20,Silky,Logbook,Q1,-1.041450824,10,2017,17,2017-10-09T00:00:00Z,2.3,B61D2A8F-D74D-B02C-812C-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,29,2017-09-29T00:00:00Z,2.2,F3410ACC-441D-6361-9E53-39E1F63F887B,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,19,2016-12-01T00:00:00Z,2.3,A3BEE602-83E2-469F-9603-39DC0C4B895A,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2017,45,2017-10-07T00:00:00Z,2.3,0CEB8A21-1760-8FC6-7D50-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2018,35,2018-01-06T00:00:00Z,2,4DD1D0D6-3D9C-E7A0-93A6-39E3F9285F04,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2017,1,2017-01-06T00:00:00Z,2.3,663B2935-4777-CD09-77CE-39DCFE23B73B,0,A
20,Silky,Logbook,Q1,-1.041450824,5,2016,15,2016-05-10T00:00:00Z,2.2,F1194397-2509-324E-26D1-39D7DEC45FA6,0,A
20,Silky,Logbook,Q1,-1.041450824,5,2017,16,2017-05-12T00:00:00Z,2.2,36107B82-0F5A-0F07-09E5-39DF269AE5E8,0,A
20,Silky,Logbook,Q1,-1.041450824,5,2016,22,2016-05-12T00:00:00Z,2.2,7B715B03-5226-F67A-D260-39D7DED31B24,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2017,0,2017-11-25T00:00:00Z,2.2,2D59D82D-9C6A-9DCC-BA9C-39E38D7211EA,0,A
20,Silky,Logbook,Q1,-1.041450824,5,2016,8,2016-05-18T00:00:00Z,2.2,7B0CA17B-6135-AE3C-BCD1-39D86D4B3EF5,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2017,28,2017-10-08T00:00:00Z,2.3,ACF89F43-87DA-3F7C-3C3B-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,3,2017,5,2017-03-22T00:00:00Z,2.3,D2BA349B-B564-BD04-DFF9-39DE1F008E19,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2017,1,2017-01-05T00:00:00Z,2.3,8FC9E496-281B-905B-4173-39DCFE23B73B,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2017,21,2017-10-12T00:00:00Z,2.3,911A533B-4B5B-663F-921A-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2017,26,2017-11-29T00:00:00Z,2.2,15D37C60-80F8-161E-A2AA-39E38D7211EA,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2017,24,2017-11-28T00:00:00Z,2.2,6C60D42C-6B61-ED03-661B-39E38D7211EA,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2018,18,2018-01-05T00:00:00Z,2,2DAB259E-9315-2894-EB6C-39E3F9285F04,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2018,40,2018-01-04T00:00:00Z,2,49FED52B-FF2D-DD3E-9BDD-39E3F9285F04,0,A
20,Silky,Logbook,Q1,-1.041450824,5,2016,2,2016-05-11T00:00:00Z,2.2,638B6423-BEF5-25AA-A0B7-39D7DEC45FA6,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2017,20,2017-10-05T00:00:00Z,2.3,5B2AB382-2509-7461-9063-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2017,19,2017-10-13T00:00:00Z,2.3,C68628AE-856D-644A-C2E2-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,5,2016,8,2016-05-17T00:00:00Z,2.2,98CBA824-D78A-241B-555F-39D86D4B3EF5,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,0,2017-12-16T00:00:00Z,2.2,CDBE9540-4BDA-A571-8A6A-39E3D0732A17,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2017,36,2017-11-24T00:00:00Z,2.2,B193A5AC-05E1-E34F-BE96-39E38D7211EA,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,0,2017-12-15T00:00:00Z,2.2,E1F131F2-31FA-4AD0-E0C5-39E3D0732A17,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2017,38,2017-10-14T00:00:00Z,2.3,B34948AE-6E7B-B34A-A41A-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2017,21,2017-10-15T00:00:00Z,2.3,5F1A2AE0-55F9-3F75-71C3-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2018,5,2018-09-01T00:00:00Z,2.2,9473A923-1BD4-4435-B12A-F6B577274BE5,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2017,3,2017-01-04T00:00:00Z,2.3,43E11233-4836-EE8E-BC6F-39DCFE23B73B,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2017,0,2017-10-16T00:00:00Z,2.3,315D07EA-0E96-CE8B-4624-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2017,41,2017-01-03T00:00:00Z,2.3,67C0C614-9D29-0A9D-5D96-39DCFE23B72C,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,9,2016-10-16T00:00:00Z,2.3,90301AEA-C551-9BAF-D946-39DB1A17F03B,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,5,2017-09-12T00:00:00Z,2.3,5F219EFF-5165-CBD9-F707-39E1AF87CD14,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,28,2016-12-05T00:00:00Z,2.3,9F5E52E0-AAD8-BEA9-7D10-39DC0C4B895A,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,5,2016-10-15T00:00:00Z,2.3,C84F5593-EDFA-1998-1273-39DB1A17F03B,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,16,2017-09-11T00:00:00Z,2.3,56BDE56E-BA11-A5D1-8C89-39E1AF87CD14,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2018,17,2018-08-31T00:00:00Z,2.2,06379E1B-36DE-4F87-9B56-1ADF643F7176,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2018,19,2018-08-30T00:00:00Z,2.2,FCEA9503-846B-4B5C-A1B1-E27C5576ACB2,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,8,2016-12-21T00:00:00Z,2.3,BE0DC0F0-8A24-E054-181C-39DCA85DDC3C,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2017,29,2017-10-17T00:00:00Z,2.3,262EF598-8909-49DD-0872-39E27D273AB5,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2018,23,2018-12-31T00:00:00Z,2.2,6FBCB827-3019-438D-BB32-732D685830DE,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2017,21,2017-08-05T00:00:00Z,2.3,57D16E5E-3F3C-7F61-38E9-39E11947D73D,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2018,0,2018-07-06T00:00:00Z,2.2,7123B80D-6FCB-4E14-8340-7EA1F07AF9D8,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2016,30,2016-11-20T00:00:00Z,2.3,700EEF43-1D4D-9EEE-10BF-39DBB9D4CD80,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,36,2016-12-04T00:00:00Z,2.3,D78D3B48-1BDB-4C0A-EA8B-39DC0C4B895A,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2017,0,2017-07-20T00:00:00Z,2.3,C3E734DC-262A-22C1-51ED-39E0ADFFA5E4,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,32,2016-12-03T00:00:00Z,2.3,E1AF3808-85C5-1EA2-7058-39DC0C4B895A,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2018,8,2018-09-02T00:00:00Z,2.2,92335B0D-2832-4DE2-B219-C135DFBC00B2,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,2,2016-10-04T00:00:00Z,2.3,B82C887B-48DA-1910-19F2-39DABF0351E6,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,4,2017-09-10T00:00:00Z,2.3,2F20EEB2-F8AB-26AA-125E-39E1AF87CD14,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,9,2016-10-17T00:00:00Z,2.3,70EE3335-312F-378D-8FDB-39DB1A17F03B,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2016,28,2016-11-21T00:00:00Z,2.2,1364D58E-5A48-A6A2-8D1E-39DBB9D4CD80,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,7,2016-12-22T00:00:00Z,2.3,7B0B2207-8460-BE37-580F-39DCA85DDC3C,1,A
20,Silky,Logbook,Q1,-1.041450824,2,2016,22,2016-02-24T00:00:00Z,2.3,C6B4932A-0627-D668-6B36-39D6521EAFE3,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,25,2017-09-14T00:00:00Z,2.3,D096B29E-7F15-6532-285B-39E1AF87CD14,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,6,2016-10-03T00:00:00Z,2.3,040CE655-C857-6050-11F1-39DABF0351E6,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,24,2017-12-18T00:00:00Z,2.2,73AF7882-C5DF-685D-DB02-39E3D0732A17,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2017,0,2017-07-21T00:00:00Z,2.3,B71B2164-5272-C52D-1742-39E0ADFFA5E4,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,58,2016-12-26T00:00:00Z,2.3,1605D781-BC55-8C88-F45D-39DCA85DDC3C,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2018,5,2018-08-29T00:00:00Z,2.2,6484CD87-1E69-45CA-923D-D4225744D83E,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,10,2016-12-23T00:00:00Z,2.3,97C46628-7EAF-95D9-49F2-39DCA85DDC3C,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2016,20,2016-11-29T00:00:00Z,2.3,D113D2F6-8003-FA88-7503-39DC0C4B895A,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,24,2016-12-27T00:00:00Z,2.3,4E007C71-B3AB-CC3D-3C01-39DCA85DDC3C,0,A
20,Silky,Logbook,Q1,-1.041450824,2,2017,10,2017-02-03T00:00:00Z,2.3,9853BD5B-8193-E89A-06E9-39DD79D7994A,0,A
20,Silky,Logbook,Q1,-1.041450824,2,2016,28,2016-02-23T00:00:00Z,2.3,FA7122F2-3E81-8AFF-1D99-39D6521B5D13,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,7,2016-04-21T00:00:00Z,2.2,F2EAE7CA-E861-43B0-E2A1-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2017,1,2017-01-08T00:00:00Z,2.3,5F9BF6FB-B1BF-3A4F-A73E-39DCFE23B73B,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2017,9,2017-04-19T00:00:00Z,2.3,2B96E887-C3A0-FCE1-F7CE-39DEF74ADF16,1,A
20,Silky,Logbook,Q1,-1.041450824,11,2018,10,2018-11-28T00:00:00Z,2.2,1139CC79-2DFA-4D00-AFAC-B043E78C59D6,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2018,38,2018-12-22T00:00:00Z,2.2,238A8BA6-BCD7-47F9-9171-26B9F27E64F0,1,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,17,2016-10-19T00:00:00Z,2.3,FDD1DBF7-DAB7-829B-CE7E-39DB1A17F03B,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2018,10,2018-07-07T00:00:00Z,2.2,B602E086-3B44-44B5-8F1C-D95FB693B39B,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,0,2016-10-05T00:00:00Z,2.3,C818806A-9573-ECC0-7E18-39DABF0351E6,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,19,2016-10-18T00:00:00Z,2.3,376C315C-A8FD-89B1-F026-39DB1A17F03B,0,A
20,Silky,Logbook,Q1,-1.041450824,6,2016,6,2016-06-20T00:00:00Z,2.2,70935F81-AB16-EDBA-21B6-39D8B1616280,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2017,2,2017-04-20T00:00:00Z,2.3,2616490E-37F5-DF26-EFCD-39DEF74ADF16,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,12,2016-04-20T00:00:00Z,2.2,DB51CDB9-EF71-EB3A-2C83-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,8,2016-04-10T00:00:00Z,2.2,591C87AE-DB7E-625E-1C36-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,10,2017-12-20T00:00:00Z,2.2,E301BD29-8851-0B5A-6CB7-39E3D0732A17,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2016,15,2016-09-17T00:00:00Z,2.3,3219C5D4-0E66-EBEB-D41B-39DA5D34427F,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,26,2016-04-23T00:00:00Z,2.2,A17B3404-259F-DFFD-044F-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,1,2017-09-15T00:00:00Z,2.3,F37A3374-DB0B-1EFD-1806-39E1AF87CD14,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2018,4,2018-09-03T00:00:00Z,2.2,90498731-E15C-4AA0-94DB-DD478D73C8E5,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,14,2016-12-09T00:00:00Z,2.3,D4BD12D9-7C5D-71EC-CF61-39DC0C4B895A,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,9,2016-04-30T00:00:00Z,2.2,42215BB3-E555-4199-E21A-39D7DEBBB8DC,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2017,43,2017-08-09T00:00:00Z,2.3,A93642CE-D7F1-273F-D6B3-39E11947D73D,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,20,2016-04-24T00:00:00Z,2.2,94EF5DD5-A76C-06CC-E09C-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2018,0,2018-07-17T00:00:00Z,2.2,98E2CCDF-9F15-42B7-AF37-4983E924FC3B,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,31,2017-12-19T00:00:00Z,2.2,5BFA06EC-C40E-1763-B9C9-39E3D0732A17,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2016,10,2016-11-22T00:00:00Z,2.3,B467FEA8-FBDB-D6E7-4845-39DBB9D4CD80,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,18,2016-12-28T00:00:00Z,2.3,0BB888C7-3880-AFF8-2A2E-39DCA85DDC3C,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2017,26,2017-08-07T00:00:00Z,2.3,50795124-033A-1D0F-F7C0-39E11947D73D,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2018,16,2018-12-23T00:00:00Z,2.2,ED31551F-2283-4645-ACD0-2B0EB7FB5A6D,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2018,20,2018-12-24T00:00:00Z,2.2,35CD71CC-9458-45E8-B75A-162BE72624B9,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2018,8,2018-11-29T00:00:00Z,2.2,3B912F79-233F-406A-BC4F-5026EF274CC9,0,A
20,Silky,Logbook,Q1,-1.041450824,3,2017,5,2017-03-03T00:00:00Z,2.3,5E170467-C92C-774C-8ECB-39DDD7BB7960,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2016,22,2016-09-18T00:00:00Z,2.3,134CB095-3BA0-5364-CCDC-39DA5D34427F,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2016,15,2016-09-19T00:00:00Z,2.3,96734597-D7A8-31F4-EB8C-39DA5D34427F,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2017,0,2017-11-15T00:00:00Z,2.2,423C43CC-9FFF-5359-5B96-39E2EE871EBB,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2017,33,2017-08-08T00:00:00Z,2.3,B71DA3FA-B6EC-F462-145F-39E11947D73D,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2018,12,2018-12-26T00:00:00Z,2.2,2350E91D-DF34-48CE-87D9-812003B570F5,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,11,2017-09-16T00:00:00Z,2.3,00D4DACB-FBC5-8508-AE00-39E1AF87CD14,0,A
20,Silky,Logbook,Q1,-1.041450824,5,2016,8,2016-05-04T00:00:00Z,2.2,B6D82165-0DC4-94BE-0544-39D7DEBBB8DC,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,6,2016-10-20T00:00:00Z,2.3,0B01F3C9-0528-1565-4E6A-39DB1A17F03B,0,A
20,Silky,Logbook,Q1,-1.041450824,2,2017,10,2017-02-04T00:00:00Z,2.3,FA10BA18-A0AB-D046-BFC3-39DD79D7994A,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,16,2017-09-09T00:00:00Z,2.3,D632F694-9A57-0DCC-8EFE-39E1AF87CD14,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2017,0,2017-01-09T00:00:00Z,2.3,C6E364A6-F1E9-EE7C-D7DB-39DCFE23B73B,0,A
20,Silky,Logbook,Q1,-1.041450824,2,2016,32,2016-02-21T00:00:00Z,2.3,8DADB503-54A5-6F2F-437C-39D6521B5D13,0,A
20,Silky,Logbook,Q1,-1.041450824,2,2016,29,2016-02-22T00:00:00Z,2.3,EE0658BB-CE96-0795-5316-39D6521B5D13,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,11,2017-09-08T00:00:00Z,2.3,7FF91C3D-1C0D-B994-28FA-39E1AF87CD14,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2017,9,2017-04-21T00:00:00Z,2.3,C622ADB6-7AAE-8708-3D27-39DEF74ADF16,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,29,2016-12-07T00:00:00Z,2.3,32929B9F-634A-6559-CDC7-39DC0C4B895A,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2018,9,2018-07-08T00:00:00Z,2.2,4EF9C4CF-0B9E-421C-8659-9DFE9DE42870,0,A
20,Silky,Logbook,Q1,-1.041450824,3,2017,9,2017-03-02T00:00:00Z,2.3,2FFBC456-1770-38EB-0B93-39DDD7BB7960,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,4,2016-10-14T00:00:00Z,2.3,B42ADB13-B57D-C7B5-C2AD-39DB1A17F03B,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2016,9,2016-11-23T00:00:00Z,2.3,1271698B-472B-003E-89D9-39DBB9D4CD80,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,28,2016-12-29T00:00:00Z,2.3,CE8EFC7D-A7AF-5652-4ECC-39DCA85DDC3C,0,A
20,Silky,Logbook,Q1,-1.041450824,6,2016,4,2016-06-21T00:00:00Z,2.2,7D9397EC-AB57-D398-D029-39D8B1616280,0,A
20,Silky,Logbook,Q1,-1.041450824,3,2017,24,2017-03-04T00:00:00Z,2.3,B66597AD-363D-1F27-EC83-39DDD7BB7960,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2016,28,2016-12-08T00:00:00Z,2.3,AD0A91D6-FC9C-CAB5-DA3D-39DC0C4B895A,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2018,13,2018-12-25T00:00:00Z,2.2,42CCAC11-F693-4C44-B3EA-622368DDCDAC,0,A
20,Silky,Logbook,Q1,-1.041450824,2,2016,25,2016-02-29T00:00:00Z,2.3,30FBEB15-0A3E-E7FC-C9A6-39D646CEA198,0,A
20,Silky,Logbook,Q1,-1.041450824,3,2016,12,2016-03-01T00:00:00Z,2.3,44834D93-7104-1248-3946-39D646CEA198,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,11,2016-04-19T00:00:00Z,2.2,10C75CF3-7F43-B416-959B-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2018,5,2018-11-30T00:00:00Z,2.2,2E7085A9-7EAA-4F77-B326-9DE1096A82CB,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,28,2017-12-01T00:00:00Z,2.2,32E058D2-1AB1-2215-6222-39E38D7211EA,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,20,2016-04-29T00:00:00Z,2.2,FB1F3454-E465-06BC-0CA9-39D7DEBBB8DC,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2018,0,2018-09-04T00:00:00Z,2.2,1841CE6A-7402-42CD-A9F0-5A8111C07F8D,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,7,2017-12-21T00:00:00Z,2.2,40DC2E6F-F8DA-FD39-1556-39E3D0732A17,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,0,2017-09-26T00:00:00Z,2.2,5A8C442E-4E8A-C6C5-CC9E-39E1F63F887B,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,3,2016-10-21T00:00:00Z,2.3,94EA4BC6-36BD-95B3-3062-39DB1A17F03B,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2017,14,2017-07-22T00:00:00Z,2.3,A4480ACC-7596-3E90-5977-39E0ADFFA5E4,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2017,4,2017-04-08T00:00:00Z,2.3,9AA7639D-133F-1EB6-DFC2-39DE7629BB06,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,9,2016-04-13T00:00:00Z,2.2,4888B815-D821-998A-E15D-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2018,6,2018-07-09T00:00:00Z,2.2,747F3C6D-D473-48C9-BFBC-7B535654427F,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,17,2017-12-04T00:00:00Z,2.2,D7CF8D5B-E475-4EE9-BBBC-39E38D7211EA,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2018,14,2018-01-02T00:00:00Z,2,E434A9AB-B601-D8AF-F1CA-39E3F9285F04,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2017,0,2017-11-01T00:00:00Z,2.2,CF2DD8FC-32B3-C43F-F801-39E2B17CEF61,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2018,8,2018-07-16T00:00:00Z,2.2,C9762871-3E94-44A1-B716-3DCE49675CF9,0,A
20,Silky,Logbook,Q1,-1.041450824,2,2017,22,2017-02-05T00:00:00Z,2.3,F91786B1-AC8D-2BBA-E7EC-39DD79D7994A,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2017,19,2017-08-10T00:00:00Z,2.3,E519D649-D6A1-19B6-018B-39E11947D73D,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,18,2016-04-16T00:00:00Z,2.2,DFE40D09-D23D-63B4-2689-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,6,2016,8,2016-06-22T00:00:00Z,2.2,DF261D87-AE2A-4939-3F77-39D8B1616280,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,12,2017-09-27T00:00:00Z,2.2,5E966DCB-0FE9-11DA-99A7-39E1F63F887B,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2017,10,2017-07-16T00:00:00Z,2.3,D40D9EE8-ECE1-A6C0-1CA3-39E0ADFFA5E4,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,13,2016-04-18T00:00:00Z,2.2,72CCACB3-8984-6C1D-5731-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2018,10,2018-10-06T00:00:00Z,2.2,2ECF5BB9-CF42-452D-B4C1-48EF6FFD7001,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2017,7,2017-08-13T00:00:00Z,2.3,C18AFFE6-859F-1B9A-91B6-39E1194AD9CF,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,38,2017-12-02T00:00:00Z,2.2,2890F072-18BF-D999-F9F2-39E38D7211EA,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2018,13,2018-11-17T00:00:00Z,2.2,3BB6161C-89A6-41B9-8843-FE0DDA5D8749,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,27,2016-04-15T00:00:00Z,2.2,37F2DEBB-C9C6-EC53-1653-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2017,0,2017-12-03T00:00:00Z,2.2,BE7F9D65-C44E-19CA-2BBF-39E38D7211EA,0,A
20,Silky,Logbook,Q1,-1.041450824,1,2017,1,2017-01-15T00:00:00Z,2.3,3DAE3E79-DE28-EF7F-CE9F-39DCFE23B73B,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2017,6,2017-07-23T00:00:00Z,2.3,8AF8E889-0BE7-4777-04B7-39E0ADFFA5E4,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2017,21,2017-04-22T00:00:00Z,2.3,22E4F291-1215-FA99-3921-39DEF750163B,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,17,2016-04-17T00:00:00Z,2.2,B36907CA-1546-C931-06F1-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,7,2016-04-12T00:00:00Z,2.2,2E917B50-D9AB-A759-2B46-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,12,2018,9,2018-12-01T00:00:00Z,2.2,A3DBE243-6DB4-4C8C-AFEE-D4232AA0F17C,0,A
20,Silky,Logbook,Q1,-1.041450824,6,2016,5,2016-06-25T00:00:00Z,2.2,CEC9D7E0-2D6C-A96D-AD24-39D8B1616280,0,A
20,Silky,Logbook,Q1,-1.041450824,6,2017,52,2017-06-17T00:00:00Z,2.3,88B545E0-17A9-BDF7-8AE8-39E018D5BA40,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2017,18,2017-07-17T00:00:00Z,2.3,C675D5D2-FAC0-8716-6AB4-39E0ADFFA5E4,0,A
20,Silky,Logbook,Q1,-1.041450824,10,2016,9,2016-10-22T00:00:00Z,2.3,DAEBE974-C991-5B38-5EAE-39DB1A17F03B,0,A
20,Silky,Logbook,Q1,-1.041450824,2,2016,17,2016-02-28T00:00:00Z,2.3,CC4E9524-AE90-950E-3F05-39D646CEA198,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2017,10,2017-08-30T00:00:00Z,2.3,03178D48-2586-3F48-B5E9-39E185356199,0,A
20,Silky,Logbook,Q1,-1.041450824,11,2017,13,2017-11-16T00:00:00Z,2.2,2501C11E-2EFD-5957-B38C-39E2EE871EBB,0,A
20,Silky,Logbook,Q1,-1.041450824,5,2017,12,2017-05-18T00:00:00Z,2.3,D7A3F2F5-F9C1-2CF0-9D80-39DF8CB66207,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2016,11,2016-04-14T00:00:00Z,2.2,7AA27B9D-D241-FE21-0FBB-39D78C234308,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2017,11,2017-07-18T00:00:00Z,2.3,CE44E367-A49A-D63D-6668-39E0ADFFA5E4,0,A
20,Silky,Logbook,Q1,-1.041450824,6,2017,18,2017-06-16T00:00:00Z,2.3,9065D644-BFBD-E216-809C-39E018D5BA40,0,A
20,Silky,Logbook,Q1,-1.041450824,9,2017,28,2017-09-25T00:00:00Z,2.2,7E492E69-600B-D7C8-07C9-39E1F63F887B,0,A
20,Silky,Logbook,Q1,-1.041450824,4,2017,3,2017-04-23T00:00:00Z,2.3,DB607AA7-C179-2456-DFCF-39DEF750163B,0,A
20,Silky,Logbook,Q1,-1.041450824,8,2018,0,2018-08-23T00:00:00Z,2.2,5988E93D-B63C-4638-B94F-1CDE54F60084,0,A
20,Silky,Logbook,Q1,-1.041450824,7,2017,14,2017-07-06T00:00:00Z,2.3,918E11BE-EDCD-BDA1-16C0-39E06F7C7A0F,0,A
